state,district,month,age_0_5,age_5_17,age_18_plus,total
UP,Jalaun,2025-04,221,102,26,349
UP,Jalaun,2025-06,495,816,35,1346
UP,Jalaun,2025-09,756,986,22,1764
UP,Jalaun,2025-10,388,397,17,802
UP,Jalaun,2025-11,708,567,18,1293
UP,Jalaun,2025-12,492,311,27,830
UP,Jalaun,2026-01,97,151,1,249
UP,Jaunpur,2025-03,70,213,51,334
UP,Jaunpur,2025-04,662,800,64,1526
UP,Jaunpur,2025-06,391,1539,29,1959
UP,Jaunpur,2025-07,262,766,38,1066
UP,Jaunpur,2025-09,1516,3510,9,5035
UP,Jaunpur,2025-10,927,1890,9,2826
UP,Jaunpur,2025-11,1128,2038,32,3198
UP,Jaunpur,2025-12,862,1068,14,1944
UP,Jaunpur,2026-01,257,462,5,724
UP,Jhansi,2025-06,579,582,18,1179
UP,Jhansi,2025-07,78,76,13,167
UP,Jhansi,2025-09,1477,1050,10,2537
UP,Jhansi,2025-10,737,415,14,1166
UP,Jhansi,2025-11,1428,668,20,2116
UP,Jhansi,2025-12,932,342,12,1286
UP,Jhansi,2026-01,232,177,5,414
UP,Jyotiba Phule Nagar,2025-06,5,7,0,12
UP,Jyotiba Phule Nagar,2025-09,17,9,0,26
UP,Jyotiba Phule Nagar,2025-10,14,3,0,17
UP,Jyotiba Phule Nagar,2025-11,21,6,0,27
UP,Jyotiba Phule Nagar,2025-12,11,5,0,16
UP,Jyotiba Phule Nagar,2026-01,0,2,0,2
UP,Kannauj,2025-06,220,438,25,683
UP,Kannauj,2025-07,425,628,29,1082
UP,Kannauj,2025-09,1040,1194,32,2266
UP,Kannauj,2025-10,457,474,16,947
UP,Kannauj,2025-11,749,736,17,1502
UP,Kannauj,2025-12,480,402,6,888
UP,Kannauj,2026-01,123,143,5,271
UP,Kanpur Dehat,2025-04,469,364,75,908
UP,Kanpur Dehat,2025-06,195,445,16,656
UP,Kanpur Dehat,2025-07,803,1060,48,1911
UP,Kanpur Dehat,2025-09,1028,1043,16,2087
UP,Kanpur Dehat,2025-10,428,386,17,831
UP,Kanpur Dehat,2025-11,790,596,8,1394
UP,Kanpur Dehat,2025-12,558,384,19,961
UP,Kanpur Dehat,2026-01,136,151,2,289
UP,Kanpur Nagar,2025-03,47,138,23,208
UP,Kanpur Nagar,2025-04,1405,1363,222,2990
UP,Kanpur Nagar,2025-05,835,854,57,1746
UP,Kanpur Nagar,2025-06,1017,1876,86,2979
UP,Kanpur Nagar,2025-07,1289,1946,85,3320
UP,Kanpur Nagar,2025-09,2581,3142,71,5794
UP,Kanpur Nagar,2025-10,1432,1353,67,2852
UP,Kanpur Nagar,2025-11,2163,2077,61,4301
UP,Kanpur Nagar,2025-12,1309,1133,45,2487
UP,Kanpur Nagar,2026-01,422,488,27,937
UP,Kasganj,2025-06,383,436,20,839
UP,Kasganj,2025-07,1047,1168,33,2248
UP,Kasganj,2025-09,654,653,49,1356
UP,Kasganj,2025-10,352,282,27,661
UP,Kasganj,2025-11,662,535,15,1212
UP,Kasganj,2025-12,491,322,27,840
UP,Kasganj,2026-01,135,112,9,256
UP,Kaushambi,2025-04,133,109,25,267
UP,Kaushambi,2025-06,352,421,4,777
UP,Kaushambi,2025-07,583,509,21,1113
UP,Kaushambi,2025-09,1109,1033,4,2146
UP,Kaushambi,2025-10,688,454,2,1144
UP,Kaushambi,2025-11,1034,541,16,1591
UP,Kaushambi,2025-12,808,335,1,1144
UP,Kaushambi,2026-01,175,141,3,319
UP,Kheri,2025-04,523,548,31,1102
UP,Kheri,2025-05,832,687,33,1552
UP,Kheri,2025-06,981,1592,84,2657
UP,Kheri,2025-07,2068,2463,98,4629
UP,Kheri,2025-09,2812,3982,110,6904
UP,Kheri,2025-10,1359,1716,64,3139
UP,Kheri,2025-11,2048,1986,60,4094
UP,Kheri,2025-12,1354,1075,32,2461
UP,Kheri,2026-01,414,400,30,844
UP,Kushi Nagar,2025-07,779,777,14,1570
UP,Kushinagar,2025-05,170,229,10,409
UP,Kushinagar,2025-06,345,1141,14,1500
UP,Kushinagar,2025-09,1561,2351,6,3918
UP,Kushinagar,2025-10,666,992,2,1660
UP,Kushinagar,2025-11,1209,1587,6,2802
UP,Kushinagar,2025-12,839,1000,6,1845
UP,Kushinagar,2026-01,186,480,6,672
UP,Kushinagar *,2025-09,0,1,0,1
UP,Kushinagar *,2025-10,1,0,0,1
UP,Kushinagar *,2025-11,2,1,0,3
UP,Kushinagar *,2025-12,2,0,0,2
UP,Lalitpur,2025-05,138,71,10,219
UP,Lalitpur,2025-06,313,301,11,625
UP,Lalitpur,2025-09,1070,557,24,1651
UP,Lalitpur,2025-10,447,163,20,630
UP,Lalitpur,2025-11,1079,323,4,1406
UP,Lalitpur,2025-12,681,179,16,876
UP,Lalitpur,2026-01,249,100,7,356
UP,Lucknow,2025-03,23,102,17,142
UP,Lucknow,2025-04,1235,1253,125,2613
UP,Lucknow,2025-05,608,560,48,1216
UP,Lucknow,2025-06,927,1697,45,2669
UP,Lucknow,2025-07,1340,1322,88,2750
UP,Lucknow,2025-09,3575,2913,11,6499
UP,Lucknow,2025-10,2295,1716,17,4028
UP,Lucknow,2025-11,2733,1912,114,4759
UP,Lucknow,2025-12,1743,1353,21,3117
UP,Lucknow,2026-01,520,603,11,1134
UP,Maharajganj,2025-03,54,181,47,282
UP,Maharajganj,2025-04,873,977,79,1929
UP,Maharajganj,2025-05,500,791,40,1331
UP,Maharajganj,2025-06,231,1151,62,1444
UP,Maharajganj,2025-07,1186,2920,103,4209
UP,Maharajganj,2025-09,1239,2556,35,3830
UP,Maharajganj,2025-10,646,1124,51,1821
UP,Maharajganj,2025-11,1031,1568,58,2657
UP,Maharajganj,2025-12,655,943,27,1625
UP,Maharajganj,2026-01,149,438,11,598
UP,Mahoba,2025-06,201,253,5,459
UP,Mahoba,2025-09,699,539,5,1243
UP,Mahoba,2025-10,308,147,3,458
UP,Mahoba,2025-11,562,178,1,741
UP,Mahoba,2025-12,405,155,2,562
UP,Mahoba,2026-01,121,73,0,194
UP,Mahrajganj,2025-06,1,3,0,4
UP,Mahrajganj,2025-09,2,3,0,5
UP,Mahrajganj,2025-10,3,2,0,5
UP,Mahrajganj,2025-11,5,2,0,7
UP,Mahrajganj,2025-12,0,1,0,1
UP,Mainpuri,2025-04,348,313,46,707
UP,Mainpuri,2025-06,690,1159,34,1883
UP,Mainpuri,2025-07,958,1349,56,2363
UP,Mainpuri,2025-09,1193,1907,17,3117
UP,Mainpuri,2025-10,588,745,11,1344
UP,Mainpuri,2025-11,899,969,13,1881
UP,Mainpuri,2025-12,735,665,25,1425
UP,Mainpuri,2026-01,167,280,6,453
UP,Mathura,2025-03,39,40,42,121
UP,Mathura,2025-06,1017,1670,53,2740
UP,Mathura,2025-07,133,151,10,294
UP,Mathura,2025-09,1646,1798,10,3454
UP,Mathura,2025-10,941,935,11,1887
UP,Mathura,2025-11,1482,1248,16,2746
UP,Mathura,2025-12,1139,710,6,1855
UP,Mathura,2026-01,313,295,6,614
UP,Mau,2025-06,187,717,11,915
UP,Mau,2025-09,963,2152,14,3129
UP,Mau,2025-10,489,1030,11,1530
UP,Mau,2025-11,670,1123,12,1805
UP,Mau,2025-12,427,581,7,1015
UP,Mau,2026-01,119,336,9,464
UP,Meerut,2025-04,1370,650,33,2053
UP,Meerut,2025-05,1663,1146,38,2847
UP,Meerut,2025-06,828,1149,33,2010
UP,Meerut,2025-07,2293,1831,60,4184
UP,Meerut,2025-09,2889,2090,20,4999
UP,Meerut,2025-10,1751,1216,30,2997
UP,Meerut,2025-11,2604,1541,43,4188
UP,Meerut,2025-12,1341,816,18,2175
UP,Meerut,2026-01,472,412,8,892
UP,Mirzapur,2025-06,257,698,4,959
UP,Mirzapur,2025-09,1387,1782,1,3170
UP,Mirzapur,2025-10,645,731,2,1378
UP,Mirzapur,2025-11,957,1023,4,1984
UP,Mirzapur,2025-12,613,557,1,1171
UP,Mirzapur,2026-01,182,231,2,415
UP,Moradabad,2025-04,1519,510,15,2044
UP,Moradabad,2025-05,1673,793,79,2545
UP,Moradabad,2025-06,1745,1260,44,3049
UP,Moradabad,2025-07,2722,1295,34,4051
UP,Moradabad,2025-09,2568,1027,19,3614
UP,Moradabad,2025-10,1666,582,9,2257
UP,Moradabad,2025-11,2735,763,22,3520
UP,Moradabad,2025-12,1353,433,13,1799
UP,Moradabad,2026-01,431,204,6,641
UP,Muzaffarnagar,2025-04,680,308,27,1015
UP,Muzaffarnagar,2025-06,550,605,29,1184
UP,Muzaffarnagar,2025-07,1025,604,32,1661
UP,Muzaffarnagar,2025-09,1794,1196,3,2993
UP,Muzaffarnagar,2025-10,1204,899,40,2143
UP,Muzaffarnagar,2025-11,1829,1208,17,3054
UP,Muzaffarnagar,2025-12,900,427,13,1340
UP,Muzaffarnagar,2026-01,348,300,11,659
UP,Pilibhit,2025-04,598,260,20,878
UP,Pilibhit,2025-05,1367,640,21,2028
UP,Pilibhit,2025-06,1554,1121,40,2715
UP,Pilibhit,2025-07,1622,1108,36,2766
UP,Pilibhit,2025-09,1483,800,22,2305
UP,Pilibhit,2025-10,731,422,30,1183
UP,Pilibhit,2025-11,1285,556,36,1877
UP,Pilibhit,2025-12,837,246,21,1104
UP,Pilibhit,2026-01,236,108,17,361
UP,Pratapgarh,2025-06,481,858,21,1360
UP,Pratapgarh,2025-09,2127,1927,11,4065
UP,Pratapgarh,2025-10,1264,967,23,2254
UP,Pratapgarh,2025-11,1508,906,2,2416
UP,Pratapgarh,2025-12,981,585,20,1586
UP,Pratapgarh,2026-01,367,308,29,704
UP,Prayagraj,2025-05,23,45,19,87
UP,Prayagraj,2025-06,67,139,20,226
UP,Prayagraj,2025-07,503,540,23,1066
UP,Prayagraj,2025-09,326,249,8,583
UP,Prayagraj,2025-10,181,160,90,431
UP,Prayagraj,2025-11,250,192,37,479
UP,Prayagraj,2025-12,165,100,5,270
UP,Prayagraj,2026-01,52,40,3,95
UP,Rae Bareli,2025-06,382,640,18,1040
UP,Rae Bareli,2025-09,1849,1499,16,3364
UP,Rae Bareli,2025-10,1360,939,5,2304
UP,Rae Bareli,2025-11,1573,828,9,2410
UP,Rae Bareli,2025-12,1125,660,10,1795
UP,Rae Bareli,2026-01,326,268,9,603
UP,Raebareli,2025-09,0,1,0,1
UP,Raebareli,2025-12,0,2,0,2
UP,Rampur,2025-04,894,333,19,1246
UP,Rampur,2025-05,1304,700,27,2031
UP,Rampur,2025-06,1239,1393,57,2689
UP,Rampur,2025-07,3375,2652,127,6154
UP,Rampur,2025-09,1741,1247,27,3015
UP,Rampur,2025-10,1339,742,8,2089
UP,Rampur,2025-11,1889,945,38,2872
UP,Rampur,2025-12,1066,485,24,1575
UP,Rampur,2026-01,381,211,13,605
UP,Saharanpur,2025-03,91,152,10,253
UP,Saharanpur,2025-04,1499,533,29,2061
UP,Saharanpur,2025-06,1807,1172,38,3017
UP,Saharanpur,2025-07,2054,852,14,2920
UP,Saharanpur,2025-09,2694,1165,6,3865
UP,Saharanpur,2025-10,1825,617,15,2457
UP,Saharanpur,2025-11,2625,876,8,3509
UP,Saharanpur,2025-12,1744,564,6,2314
UP,Saharanpur,2026-01,495,285,3,783
UP,Sambhal,2025-06,335,532,12,879
UP,Sambhal,2025-07,339,200,11,550
UP,Sambhal,2025-09,1571,1476,42,3089
UP,Sambhal,2025-10,745,523,12,1280
UP,Sambhal,2025-11,1236,936,26,2198
UP,Sambhal,2025-12,910,725,27,1662
UP,Sambhal,2026-01,324,268,17,609
UP,Sant Kabir Nagar,2025-06,181,653,19,853
UP,Sant Kabir Nagar,2025-09,758,1215,5,1978
UP,Sant Kabir Nagar,2025-10,643,720,8,1371
UP,Sant Kabir Nagar,2025-11,816,907,20,1743
UP,Sant Kabir Nagar,2025-12,558,522,3,1083
UP,Sant Kabir Nagar,2026-01,142,285,5,432
UP,Sant Ravidas Nagar,2025-06,331,790,3,1124
UP,Sant Ravidas Nagar,2025-09,636,1034,1,1671
UP,Sant Ravidas Nagar,2025-10,389,499,1,889
UP,Sant Ravidas Nagar,2025-11,482,573,1,1056
UP,Sant Ravidas Nagar,2025-12,328,393,1,722
UP,Sant Ravidas Nagar,2026-01,91,160,1,252
UP,Sant Ravidas Nagar Bhadohi,2025-06,9,10,0,19
UP,Sant Ravidas Nagar Bhadohi,2025-09,14,18,0,32
UP,Sant Ravidas Nagar Bhadohi,2025-10,7,12,0,19
UP,Sant Ravidas Nagar Bhadohi,2025-11,10,5,0,15
UP,Sant Ravidas Nagar Bhadohi,2025-12,5,8,0,13
UP,Sant Ravidas Nagar Bhadohi,2026-01,2,5,0,7
UP,Shahjahanpur,2025-04,1402,852,63,2317
UP,Shahjahanpur,2025-05,1274,987,51,2312
UP,Shahjahanpur,2025-06,1134,1648,87,2869
UP,Shahjahanpur,2025-07,4039,3765,121,7925
UP,Shahjahanpur,2025-09,1948,1902,57,3907
UP,Shahjahanpur,2025-10,941,898,27,1866
UP,Shahjahanpur,2025-11,1541,1150,56,2747
UP,Shahjahanpur,2025-12,943,531,17,1491
UP,Shahjahanpur,2026-01,298,219,13,530
UP,Shamli,2025-04,374,151,12,537
UP,Shamli,2025-06,415,342,11,768
UP,Shamli,2025-09,1407,833,6,2246
UP,Shamli,2025-10,983,492,13,1488
UP,Shamli,2025-11,1676,775,11,2462
UP,Shamli,2025-12,1049,384,15,1448
UP,Shamli,2026-01,290,172,13,475
UP,Shravasti,2025-06,326,564,49,939
UP,Shravasti,2025-07,541,1006,49,1596
UP,Shrawasti,2025-04,207,307,11,525
UP,Shrawasti,2025-05,279,445,28,752
UP,Shrawasti,2025-06,161,497,25,683
UP,Shrawasti,2025-09,524,1056,46,1626
UP,Shrawasti,2025-10,213,403,25,641
UP,Shrawasti,2025-11,358,597,34,989
UP,Shrawasti,2025-12,262,389,10,661
UP,Shrawasti,2026-01,90,164,20,274
UP,Siddharth Nagar,2025-06,103,278,12,393
UP,Siddharth Nagar,2025-07,1500,2308,140,3948
UP,Siddharthnagar,2025-04,804,1006,68,1878
UP,Siddharthnagar,2025-05,603,1073,47,1723
UP,Siddharthnagar,2025-06,324,1089,70,1483
UP,Siddharthnagar,2025-09,1326,2270,130,3726
UP,Siddharthnagar,2025-10,540,1311,54,1905
UP,Siddharthnagar,2025-11,879,1817,66,2762
UP,Siddharthnagar,2025-12,690,1160,34,1884
UP,Siddharthnagar,2026-01,209,541,40,790
UP,Sitapur,2025-04,1928,1053,87,3068
UP,Sitapur,2025-05,802,540,31,1373
UP,Sitapur,2025-06,1883,2499,153,4535
UP,Sitapur,2025-07,4236,3712,168,8116
UP,Sitapur,2025-09,3166,3284,102,6552
UP,Sitapur,2025-10,1209,1172,104,2485
UP,Sitapur,2025-11,2125,1789,134,4048
UP,Sitapur,2025-12,1716,1209,36,2961
UP,Sitapur,2026-01,631,425,12,1068
UP,Sonbhadra,2025-06,278,390,3,671
UP,Sonbhadra,2025-09,1322,963,5,2290
UP,Sonbhadra,2025-10,419,271,4,694
UP,Sonbhadra,2025-11,719,486,4,1209
UP,Sonbhadra,2025-12,540,276,0,816
UP,Sonbhadra,2026-01,164,123,2,289
UP,Sultanpur,2025-04,262,195,23,480
UP,Sultanpur,2025-05,209,205,10,424
UP,Sultanpur,2025-06,374,802,30,1206
UP,Sultanpur,2025-07,471,652,41,1164
UP,Sultanpur,2025-09,1472,2058,15,3545
UP,Sultanpur,2025-10,973,987,23,1983
UP,Sultanpur,2025-11,1215,921,9,2145
UP,Sultanpur,2025-12,718,523,1,1242
UP,Sultanpur,2026-01,247,311,2,560
UP,Unnao,2025-03,34,136,33,203
UP,Unnao,2025-04,937,547,30,1514
UP,Unnao,2025-05,865,726,37,1628
UP,Unnao,2025-06,1083,1938,108,3129
UP,Unnao,2025-07,1408,1887,49,3344
UP,Unnao,2025-09,1789,1863,74,3726
UP,Unnao,2025-10,898,958,23,1879
UP,Unnao,2025-11,2498,1057,48,3603
UP,Unnao,2025-12,1001,833,12,1846
UP,Unnao,2026-01,312,336,13,661
UP,Varanasi,2025-04,527,733,81,1341
UP,Varanasi,2025-05,574,849,23,1446
UP,Varanasi,2025-06,741,2135,35,2911
UP,Varanasi,2025-07,2392,3993,268,6653
UP,Varanasi,2025-09,1948,3218,16,5182
UP,Varanasi,2025-10,1145,1412,6,2563
UP,Varanasi,2025-11,1614,1759,20,3393
UP,Varanasi,2025-12,1065,890,22,1977
UP,Varanasi,2026-01,364,510,4,878
